condition,seed,data_seen,task_i,task_j,grad_cosine_mean
baseline,0,0,AC_xor,surface_control_78,0.13022047114934665
baseline,0,0,AC_xor,U_unrelated_xor910,0.6091395450598497
baseline,0,0,A_shortcut_bit6,A_bit0,-0.07489568650289298
baseline,0,0,A_shortcut_bit6,B_bit1,-0.02770580036350423
baseline,0,0,A_shortcut_bit6,C_xor23,-0.34002411790445647
baseline,0,0,A_shortcut_bit6,D_eq45,-0.16249854564312316
baseline,0,0,A_shortcut_bit6,AB_and,-0.12939167198326948
baseline,0,0,A_shortcut_bit6,AC_xor,-0.012670451875564094
baseline,0,0,A_shortcut_bit6,A_shortcut_bit6,0.9999999005447155
baseline,0,0,A_shortcut_bit6,surface_control_78,0.021522453839212356
baseline,0,0,A_shortcut_bit6,U_unrelated_xor910,-0.04882233240777216
baseline,0,0,surface_control_78,A_bit0,0.06358798291607064
baseline,0,0,surface_control_78,B_bit1,-0.08289455814768369
baseline,0,0,surface_control_78,C_xor23,0.036876349830921806
baseline,0,0,surface_control_78,D_eq45,0.06593234355886114
baseline,0,0,surface_control_78,AB_and,0.12010935210265855
baseline,0,0,surface_control_78,AC_xor,0.13022047114934665
baseline,0,0,surface_control_78,A_shortcut_bit6,0.021522453839212356
baseline,0,0,surface_control_78,surface_control_78,1.000000090918084
baseline,0,0,surface_control_78,U_unrelated_xor910,-0.06881321435454672
baseline,0,0,U_unrelated_xor910,A_bit0,0.08705227077562828
baseline,0,0,U_unrelated_xor910,B_bit1,0.10067187762403176
baseline,0,0,U_unrelated_xor910,C_xor23,-0.13903840181919289
baseline,0,0,U_unrelated_xor910,D_eq45,0.6335183894200698
baseline,0,0,U_unrelated_xor910,AB_and,0.7252771327908311
baseline,0,0,U_unrelated_xor910,AC_xor,0.6091395450598497
baseline,0,0,U_unrelated_xor910,A_shortcut_bit6,-0.04882233240777216
baseline,0,0,U_unrelated_xor910,surface_control_78,-0.06881321435454672
baseline,0,0,U_unrelated_xor910,U_unrelated_xor910,1.0000001241303391
baseline,0,5120,A_bit0,A_bit0,1.0000003062323533
baseline,0,5120,A_bit0,B_bit1,-0.09532967891495933
baseline,0,5120,A_bit0,C_xor23,-0.6189305218456781
baseline,0,5120,A_bit0,D_eq45,-0.6210023452999891
baseline,0,5120,A_bit0,AB_and,0.4912603359037833
baseline,0,5120,A_bit0,AC_xor,-0.6556016699263699
baseline,0,5120,A_bit0,A_shortcut_bit6,-0.07759472008887354
baseline,0,5120,A_bit0,surface_control_78,-0.555952186377024
baseline,0,5120,A_bit0,U_unrelated_xor910,-0.45517706307626066
baseline,0,5120,B_bit1,A_bit0,-0.09532967891495933
baseline,0,5120,B_bit1,B_bit1,0.9999997700812056
baseline,0,5120,B_bit1,C_xor23,-0.3511279611447194
baseline,0,5120,B_bit1,D_eq45,-0.3539599606503548
baseline,0,5120,B_bit1,AB_and,0.4555233189932079
baseline,0,5120,B_bit1,AC_xor,-0.34897367519905315
baseline,0,5120,B_bit1,A_shortcut_bit6,-0.07547800449101247
baseline,0,5120,B_bit1,surface_control_78,-0.4171788486712859
baseline,0,5120,B_bit1,U_unrelated_xor910,-0.262226125621918
baseline,0,5120,C_xor23,A_bit0,-0.6189305218456781
baseline,0,5120,C_xor23,B_bit1,-0.3511279611447194
baseline,0,5120,C_xor23,C_xor23,1.0000004696900062
baseline,0,5120,C_xor23,D_eq45,0.8205367125935059
baseline,0,5120,C_xor23,AB_and,-0.6259781569363513
baseline,0,5120,C_xor23,AC_xor,0.7563874170912883
baseline,0,5120,C_xor23,A_shortcut_bit6,-0.04604705833637057
baseline,0,5120,C_xor23,surface_control_78,0.6781461390838931
baseline,0,5120,C_xor23,U_unrelated_xor910,0.6042471343633453
baseline,0,5120,D_eq45,A_bit0,-0.6210023452999891
baseline,0,5120,D_eq45,B_bit1,-0.3539599606503548
baseline,0,5120,D_eq45,C_xor23,0.8205367125935059
baseline,0,5120,D_eq45,D_eq45,1.000000345596989
baseline,0,5120,D_eq45,AB_and,-0.6673939096530551
baseline,0,5120,D_eq45,AC_xor,0.7323312743635217
baseline,0,5120,D_eq45,A_shortcut_bit6,-0.007978205177169588
baseline,0,5120,D_eq45,surface_control_78,0.6673191430298776
baseline,0,5120,D_eq45,U_unrelated_xor910,0.6788297036829385
baseline,0,5120,AB_and,A_bit0,0.4912603359037833
baseline,0,5120,AB_and,B_bit1,0.4555233189932079
baseline,0,5120,AB_and,C_xor23,-0.6259781569363513
baseline,0,5120,AB_and,D_eq45,-0.6673939096530551
baseline,0,5120,AB_and,AB_and,1.0000002022239405
baseline,0,5120,AB_and,AC_xor,-0.40451127333057063
baseline,0,5120,AB_and,A_shortcut_bit6,-0.25651802854885825
baseline,0,5120,AB_and,surface_control_78,-0.36581601444729617
baseline,0,5120,AB_and,U_unrelated_xor910,-0.7898720384050293
baseline,0,5120,AC_xor,A_bit0,-0.6556016699263699
baseline,0,5120,AC_xor,B_bit1,-0.34897367519905315
baseline,0,5120,AC_xor,C_xor23,0.7563874170912883
baseline,0,5120,AC_xor,D_eq45,0.7323312743635217
baseline,0,5120,AC_xor,AB_and,-0.40451127333057063
baseline,0,5120,AC_xor,AC_xor,1.00000033994623
baseline,0,5120,AC_xor,A_shortcut_bit6,-0.09790065018567132
baseline,0,5120,AC_xor,surface_control_78,0.8742937669751251
baseline,0,5120,AC_xor,U_unrelated_xor910,0.3187769149118088
baseline,0,5120,A_shortcut_bit6,A_bit0,-0.07759472008887354
baseline,0,5120,A_shortcut_bit6,B_bit1,-0.07547800449101247
baseline,0,5120,A_shortcut_bit6,C_xor23,-0.04604705833637057
baseline,0,5120,A_shortcut_bit6,D_eq45,-0.007978205177169588
baseline,0,5120,A_shortcut_bit6,AB_and,-0.25651802854885825
baseline,0,5120,A_shortcut_bit6,AC_xor,-0.09790065018567132
baseline,0,5120,A_shortcut_bit6,A_shortcut_bit6,1.0000007395749693
baseline,0,5120,A_shortcut_bit6,surface_control_78,-0.07817134527543587
baseline,0,5120,A_shortcut_bit6,U_unrelated_xor910,0.17083794404516267
baseline,0,5120,surface_control_78,A_bit0,-0.555952186377024
baseline,0,5120,surface_control_78,B_bit1,-0.4171788486712859
baseline,0,5120,surface_control_78,C_xor23,0.6781461390838931
baseline,0,5120,surface_control_78,D_eq45,0.6673191430298776
baseline,0,5120,surface_control_78,AB_and,-0.36581601444729617
baseline,0,5120,surface_control_78,AC_xor,0.8742937669751251
baseline,0,5120,surface_control_78,A_shortcut_bit6,-0.07817134527543587
baseline,0,5120,surface_control_78,surface_control_78,1.0000004537337557
baseline,0,5120,surface_control_78,U_unrelated_xor910,0.24043590374520377
baseline,0,5120,U_unrelated_xor910,A_bit0,-0.45517706307626066
baseline,0,5120,U_unrelated_xor910,B_bit1,-0.262226125621918
baseline,0,5120,U_unrelated_xor910,C_xor23,0.6042471343633453
baseline,0,5120,U_unrelated_xor910,D_eq45,0.6788297036829385
baseline,0,5120,U_unrelated_xor910,AB_and,-0.7898720384050293
baseline,0,5120,U_unrelated_xor910,AC_xor,0.3187769149118088
baseline,0,5120,U_unrelated_xor910,A_shortcut_bit6,0.17083794404516267
baseline,0,5120,U_unrelated_xor910,surface_control_78,0.24043590374520377
baseline,0,5120,U_unrelated_xor910,U_unrelated_xor910,1.0000003099549186
baseline,0,10112,A_bit0,A_bit0,0.9999999089461332
baseline,0,10112,A_bit0,B_bit1,0.11922190727573101
baseline,0,10112,A_bit0,C_xor23,-0.18988170201553894
baseline,0,10112,A_bit0,D_eq45,-0.14593639358102103
baseline,0,10112,A_bit0,AB_and,0.5691151674112626
baseline,0,10112,A_bit0,AC_xor,-0.384819795305879
baseline,0,10112,A_bit0,A_shortcut_bit6,0.08372813606332581
baseline,0,10112,A_bit0,surface_control_78,-0.4882094730953635
baseline,0,10112,A_bit0,U_unrelated_xor910,-0.44290359834285514
baseline,0,10112,B_bit1,A_bit0,0.11922190727573101
baseline,0,10112,B_bit1,B_bit1,1.000000620443996
baseline,0,10112,B_bit1,C_xor23,-0.17873269149204032
baseline,0,10112,B_bit1,D_eq45,-0.1567204226121591
baseline,0,10112,B_bit1,AB_and,0.5309129522051753
baseline,0,10112,B_bit1,AC_xor,-0.23859667651164249
baseline,0,10112,B_bit1,A_shortcut_bit6,0.06637723929633195
baseline,0,10112,B_bit1,surface_control_78,-0.34340662415475737
baseline,0,10112,B_bit1,U_unrelated_xor910,-0.4981035104514741
baseline,0,10112,C_xor23,A_bit0,-0.18988170201553894
baseline,0,10112,C_xor23,B_bit1,-0.17873269149204032
baseline,0,10112,C_xor23,C_xor23,1.0000009478467544
baseline,0,10112,C_xor23,D_eq45,0.6297318529708789
baseline,0,10112,C_xor23,AB_and,-0.3823457559919202
baseline,0,10112,C_xor23,AC_xor,0.7460132227780292
baseline,0,10112,C_xor23,A_shortcut_bit6,-0.23428585463342336
baseline,0,10112,C_xor23,surface_control_78,0.5787711950648624
baseline,0,10112,C_xor23,U_unrelated_xor910,0.46953632091881065
baseline,0,10112,D_eq45,A_bit0,-0.14593639358102103
baseline,0,10112,D_eq45,B_bit1,-0.1567204226121591
baseline,0,10112,D_eq45,C_xor23,0.6297318529708789
baseline,0,10112,D_eq45,D_eq45,1.0000001335996307
baseline,0,10112,D_eq45,AB_and,-0.2918102618719669
baseline,0,10112,D_eq45,AC_xor,0.5805560080685174
baseline,0,10112,D_eq45,A_shortcut_bit6,-0.26153536042616315
baseline,0,10112,D_eq45,surface_control_78,0.4573260807521132
baseline,0,10112,D_eq45,U_unrelated_xor910,0.38603632137989224
baseline,0,10112,AB_and,A_bit0,0.5691151674112626
baseline,0,10112,AB_and,B_bit1,0.5309129522051753
baseline,0,10112,AB_and,C_xor23,-0.3823457559919202
baseline,0,10112,AB_and,D_eq45,-0.2918102618719669
baseline,0,10112,AB_and,AB_and,1.0000005752984131
baseline,0,10112,AB_and,AC_xor,-0.5413390078922052
baseline,0,10112,AB_and,A_shortcut_bit6,-0.04445495713863209
baseline,0,10112,AB_and,surface_control_78,-0.6192324720948291
baseline,0,10112,AB_and,U_unrelated_xor910,-0.6868529369819302
baseline,0,10112,AC_xor,A_bit0,-0.384819795305879
baseline,0,10112,AC_xor,B_bit1,-0.23859667651164249
baseline,0,10112,AC_xor,C_xor23,0.7460132227780292
baseline,0,10112,AC_xor,D_eq45,0.5805560080685174
baseline,0,10112,AC_xor,AB_and,-0.5413390078922052
baseline,0,10112,AC_xor,AC_xor,1.0000010719677785
baseline,0,10112,AC_xor,A_shortcut_bit6,-0.18271737971017854
baseline,0,10112,AC_xor,surface_control_78,0.680282061523878
baseline,0,10112,AC_xor,U_unrelated_xor910,0.6192753717175905
baseline,0,10112,A_shortcut_bit6,A_bit0,0.08372813606332581
baseline,0,10112,A_shortcut_bit6,B_bit1,0.06637723929633195
baseline,0,10112,A_shortcut_bit6,C_xor23,-0.23428585463342336
baseline,0,10112,A_shortcut_bit6,D_eq45,-0.26153536042616315
baseline,0,10112,A_shortcut_bit6,AB_and,-0.04445495713863209
baseline,0,10112,A_shortcut_bit6,AC_xor,-0.18271737971017854
baseline,0,10112,A_shortcut_bit6,A_shortcut_bit6,1.0000010653857423
baseline,0,10112,A_shortcut_bit6,surface_control_78,-0.04799954376422458
baseline,0,10112,A_shortcut_bit6,U_unrelated_xor910,-0.03318015078067964
baseline,0,10112,surface_control_78,A_bit0,-0.4882094730953635
baseline,0,10112,surface_control_78,B_bit1,-0.34340662415475737
baseline,0,10112,surface_control_78,C_xor23,0.5787711950648624
baseline,0,10112,surface_control_78,D_eq45,0.4573260807521132
baseline,0,10112,surface_control_78,AB_and,-0.6192324720948291
baseline,0,10112,surface_control_78,AC_xor,0.680282061523878
baseline,0,10112,surface_control_78,A_shortcut_bit6,-0.04799954376422458
baseline,0,10112,surface_control_78,surface_control_78,1.0000005460328503
baseline,0,10112,surface_control_78,U_unrelated_xor910,0.6793090334330479
baseline,0,10112,U_unrelated_xor910,A_bit0,-0.44290359834285514
baseline,0,10112,U_unrelated_xor910,B_bit1,-0.4981035104514741
baseline,0,10112,U_unrelated_xor910,C_xor23,0.46953632091881065
baseline,0,10112,U_unrelated_xor910,D_eq45,0.38603632137989224
baseline,0,10112,U_unrelated_xor910,AB_and,-0.6868529369819302
baseline,0,10112,U_unrelated_xor910,AC_xor,0.6192753717175905
baseline,0,10112,U_unrelated_xor910,A_shortcut_bit6,-0.03318015078067964
baseline,0,10112,U_unrelated_xor910,surface_control_78,0.6793090334330479
baseline,0,10112,U_unrelated_xor910,U_unrelated_xor910,1.0000006352086648
baseline,0,15104,A_bit0,A_bit0,1.000001027888801
baseline,0,15104,A_bit0,B_bit1,0.1435772530952468
baseline,0,15104,A_bit0,C_xor23,-0.02723910519683036
baseline,0,15104,A_bit0,D_eq45,0.17418620524075115
baseline,0,15104,A_bit0,AB_and,0.37455165004617663
baseline,0,15104,A_bit0,AC_xor,0.02006900158693754
baseline,0,15104,A_bit0,A_shortcut_bit6,0.06335647072844619
baseline,0,15104,A_bit0,surface_control_78,-0.10974252642492822
baseline,0,15104,A_bit0,U_unrelated_xor910,-0.05028943012201787
baseline,0,15104,B_bit1,A_bit0,0.1435772530952468
baseline,0,15104,B_bit1,B_bit1,1.0000009012226234
baseline,0,15104,B_bit1,C_xor23,-0.021524097504871106
baseline,0,15104,B_bit1,D_eq45,0.06785730983045
baseline,0,15104,B_bit1,AB_and,0.58850099097081
baseline,0,15104,B_bit1,AC_xor,-0.17210387675454902
baseline,0,15104,B_bit1,A_shortcut_bit6,0.09268950558502001
baseline,0,15104,B_bit1,surface_control_78,-0.0784498561691077
baseline,0,15104,B_bit1,U_unrelated_xor910,-0.2067381283179484
baseline,0,15104,C_xor23,A_bit0,-0.02723910519683036
baseline,0,15104,C_xor23,B_bit1,-0.021524097504871106
baseline,0,15104,C_xor23,C_xor23,1.0000011647944116
baseline,0,15104,C_xor23,D_eq45,-0.05699197544154686
baseline,0,15104,C_xor23,AB_and,-0.08119160295242525
baseline,0,15104,C_xor23,AC_xor,0.1902212240120154
baseline,0,15104,C_xor23,A_shortcut_bit6,-0.028159326129282434
baseline,0,15104,C_xor23,surface_control_78,0.06114449426819813
baseline,0,15104,C_xor23,U_unrelated_xor910,-0.026622389168354552
baseline,0,15104,D_eq45,A_bit0,0.17418620524075115
baseline,0,15104,D_eq45,B_bit1,0.06785730983045
baseline,0,15104,D_eq45,C_xor23,-0.05699197544154686
baseline,0,15104,D_eq45,D_eq45,1.0000005590893064
baseline,0,15104,D_eq45,AB_and,0.24812209498136067
baseline,0,15104,D_eq45,AC_xor,-0.20219837658922246
baseline,0,15104,D_eq45,A_shortcut_bit6,-0.0773645912390191
baseline,0,15104,D_eq45,surface_control_78,-0.3007802047570077
baseline,0,15104,D_eq45,U_unrelated_xor910,-0.21967784439917593
baseline,0,15104,AB_and,A_bit0,0.37455165004617663
baseline,0,15104,AB_and,B_bit1,0.58850099097081
baseline,0,15104,AB_and,C_xor23,-0.08119160295242525
baseline,0,15104,AB_and,D_eq45,0.24812209498136067
baseline,0,15104,AB_and,AB_and,1.0000011775197122
baseline,0,15104,AB_and,AC_xor,-0.2716730125359697
baseline,0,15104,AB_and,A_shortcut_bit6,0.01847482394203913
baseline,0,15104,AB_and,surface_control_78,-0.3456673121187989
baseline,0,15104,AB_and,U_unrelated_xor910,-0.2676903688766133
baseline,0,15104,AC_xor,A_bit0,0.02006900158693754
baseline,0,15104,AC_xor,B_bit1,-0.17210387675454902
baseline,0,15104,AC_xor,C_xor23,0.1902212240120154
baseline,0,15104,AC_xor,D_eq45,-0.20219837658922246
baseline,0,15104,AC_xor,AB_and,-0.2716730125359697
baseline,0,15104,AC_xor,AC_xor,0.9999999999856352
baseline,0,15104,AC_xor,A_shortcut_bit6,-0.08148422995112178
baseline,0,15104,AC_xor,surface_control_78,0.46227664912135236
baseline,0,15104,AC_xor,U_unrelated_xor910,0.29671972553715914
baseline,0,15104,A_shortcut_bit6,A_bit0,0.06335647072844619
baseline,0,15104,A_shortcut_bit6,B_bit1,0.09268950558502001
baseline,0,15104,A_shortcut_bit6,C_xor23,-0.028159326129282434
baseline,0,15104,A_shortcut_bit6,D_eq45,-0.0773645912390191
baseline,0,15104,A_shortcut_bit6,AB_and,0.01847482394203913
baseline,0,15104,A_shortcut_bit6,AC_xor,-0.08148422995112178
baseline,0,15104,A_shortcut_bit6,A_shortcut_bit6,1.000001164234843
baseline,0,15104,A_shortcut_bit6,surface_control_78,-0.0941823270207561
baseline,0,15104,A_shortcut_bit6,U_unrelated_xor910,-0.08882985890935657
baseline,0,15104,surface_control_78,A_bit0,-0.10974252642492822
baseline,0,15104,surface_control_78,B_bit1,-0.0784498561691077
baseline,0,15104,surface_control_78,C_xor23,0.06114449426819813
baseline,0,15104,surface_control_78,D_eq45,-0.3007802047570077
baseline,0,15104,surface_control_78,AB_and,-0.3456673121187989
baseline,0,15104,surface_control_78,AC_xor,0.46227664912135236
baseline,0,15104,surface_control_78,A_shortcut_bit6,-0.0941823270207561
baseline,0,15104,surface_control_78,surface_control_78,1.00000071107478
baseline,0,15104,surface_control_78,U_unrelated_xor910,0.30581869394942873
baseline,0,15104,U_unrelated_xor910,A_bit0,-0.05028943012201787
baseline,0,15104,U_unrelated_xor910,B_bit1,-0.2067381283179484
baseline,0,15104,U_unrelated_xor910,C_xor23,-0.026622389168354552
baseline,0,15104,U_unrelated_xor910,D_eq45,-0.21967784439917593
baseline,0,15104,U_unrelated_xor910,AB_and,-0.2676903688766133
baseline,0,15104,U_unrelated_xor910,AC_xor,0.29671972553715914
baseline,0,15104,U_unrelated_xor910,A_shortcut_bit6,-0.08882985890935657
baseline,0,15104,U_unrelated_xor910,surface_control_78,0.30581869394942873
baseline,0,15104,U_unrelated_xor910,U_unrelated_xor910,1.000001582558265
baseline,0,20096,A_bit0,A_bit0,1.0000013471694404
baseline,0,20096,A_bit0,B_bit1,0.01121698715994237
baseline,0,20096,A_bit0,C_xor23,0.13397140054271595
baseline,0,20096,A_bit0,D_eq45,0.02467212515013224
baseline,0,20096,A_bit0,AB_and,0.44176426538556035
baseline,0,20096,A_bit0,AC_xor,0.1117268556762465
baseline,0,20096,A_bit0,A_shortcut_bit6,0.11294233983911013
baseline,0,20096,A_bit0,surface_control_78,0.10148112902900888
baseline,0,20096,A_bit0,U_unrelated_xor910,0.1092700286349386
baseline,0,20096,B_bit1,A_bit0,0.01121698715994237
baseline,0,20096,B_bit1,B_bit1,1.0000008230849815
baseline,0,20096,B_bit1,C_xor23,-0.030430589133921403
baseline,0,20096,B_bit1,D_eq45,-0.09332082633478511
baseline,0,20096,B_bit1,AB_and,0.5108077695428427
baseline,0,20096,B_bit1,AC_xor,-0.047395191403016096
baseline,0,20096,B_bit1,A_shortcut_bit6,0.03497240070521144
baseline,0,20096,B_bit1,surface_control_78,0.06663853161496247
baseline,0,20096,B_bit1,U_unrelated_xor910,0.10342512925333924
baseline,0,20096,C_xor23,A_bit0,0.13397140054271595
baseline,0,20096,C_xor23,B_bit1,-0.030430589133921403
baseline,0,20096,C_xor23,C_xor23,1.0000002068714688
baseline,0,20096,C_xor23,D_eq45,0.6328270991859494
baseline,0,20096,C_xor23,AB_and,0.01767798803924646
baseline,0,20096,C_xor23,AC_xor,0.4576140292696107
baseline,0,20096,C_xor23,A_shortcut_bit6,0.18007038551611054
baseline,0,20096,C_xor23,surface_control_78,0.49469707786041933
baseline,0,20096,C_xor23,U_unrelated_xor910,-0.08366035410281739
baseline,0,20096,D_eq45,A_bit0,0.02467212515013224
baseline,0,20096,D_eq45,B_bit1,-0.09332082633478511
baseline,0,20096,D_eq45,C_xor23,0.6328270991859494
baseline,0,20096,D_eq45,D_eq45,1.000001818497333
baseline,0,20096,D_eq45,AB_and,-0.06583871349699026
baseline,0,20096,D_eq45,AC_xor,0.3491805738666403
baseline,0,20096,D_eq45,A_shortcut_bit6,0.1567658419085578
baseline,0,20096,D_eq45,surface_control_78,0.49236488865088707
baseline,0,20096,D_eq45,U_unrelated_xor910,-0.11997645929519782
baseline,0,20096,AB_and,A_bit0,0.44176426538556035
baseline,0,20096,AB_and,B_bit1,0.5108077695428427
baseline,0,20096,AB_and,C_xor23,0.01767798803924646
baseline,0,20096,AB_and,D_eq45,-0.06583871349699026
baseline,0,20096,AB_and,AB_and,1.000000581177741
baseline,0,20096,AB_and,AC_xor,-0.015065770733561731
baseline,0,20096,AB_and,A_shortcut_bit6,-0.1385097152575447
baseline,0,20096,AB_and,surface_control_78,0.04965449004106659
baseline,0,20096,AB_and,U_unrelated_xor910,0.18111211715923142
baseline,0,20096,AC_xor,A_bit0,0.1117268556762465
baseline,0,20096,AC_xor,B_bit1,-0.047395191403016096
baseline,0,20096,AC_xor,C_xor23,0.4576140292696107
baseline,0,20096,AC_xor,D_eq45,0.3491805738666403
baseline,0,20096,AC_xor,AB_and,-0.015065770733561731
baseline,0,20096,AC_xor,AC_xor,1.0000002831070294
baseline,0,20096,AC_xor,A_shortcut_bit6,0.1358282688588778
baseline,0,20096,AC_xor,surface_control_78,0.31011034142229293
baseline,0,20096,AC_xor,U_unrelated_xor910,0.07458111279840936
baseline,0,20096,A_shortcut_bit6,A_bit0,0.11294233983911013
baseline,0,20096,A_shortcut_bit6,B_bit1,0.03497240070521144
baseline,0,20096,A_shortcut_bit6,C_xor23,0.18007038551611054
baseline,0,20096,A_shortcut_bit6,D_eq45,0.1567658419085578
baseline,0,20096,A_shortcut_bit6,AB_and,-0.1385097152575447
baseline,0,20096,A_shortcut_bit6,AC_xor,0.1358282688588778
baseline,0,20096,A_shortcut_bit6,A_shortcut_bit6,1.000001182429851
baseline,0,20096,A_shortcut_bit6,surface_control_78,0.3009915380524633
baseline,0,20096,A_shortcut_bit6,U_unrelated_xor910,-0.027108787353143027
baseline,0,20096,surface_control_78,A_bit0,0.10148112902900888
baseline,0,20096,surface_control_78,B_bit1,0.06663853161496247
baseline,0,20096,surface_control_78,C_xor23,0.49469707786041933
baseline,0,20096,surface_control_78,D_eq45,0.49236488865088707
baseline,0,20096,surface_control_78,AB_and,0.04965449004106659
baseline,0,20096,surface_control_78,AC_xor,0.31011034142229293
baseline,0,20096,surface_control_78,A_shortcut_bit6,0.3009915380524633
baseline,0,20096,surface_control_78,surface_control_78,1.000000108344044
baseline,0,20096,surface_control_78,U_unrelated_xor910,-0.010676342014979277
baseline,0,20096,U_unrelated_xor910,A_bit0,0.1092700286349386
baseline,0,20096,U_unrelated_xor910,B_bit1,0.10342512925333924
baseline,0,20096,U_unrelated_xor910,C_xor23,-0.08366035410281739
baseline,0,20096,U_unrelated_xor910,D_eq45,-0.11997645929519782
baseline,0,20096,U_unrelated_xor910,AB_and,0.18111211715923142
baseline,0,20096,U_unrelated_xor910,AC_xor,0.07458111279840936
baseline,0,20096,U_unrelated_xor910,A_shortcut_bit6,-0.027108787353143027
baseline,0,20096,U_unrelated_xor910,surface_control_78,-0.010676342014979277
baseline,0,20096,U_unrelated_xor910,U_unrelated_xor910,1.0000008317931788
baseline,1,0,A_bit0,A_bit0,1.0000002002457404
baseline,1,0,A_bit0,B_bit1,-0.05125094905817838
baseline,1,0,A_bit0,C_xor23,0.5439870101469841
baseline,1,0,A_bit0,D_eq45,0.5366482144900045
baseline,1,0,A_bit0,AB_and,-0.39818288400974833
baseline,1,0,A_bit0,AC_xor,-0.4155308418466214
baseline,1,0,A_bit0,A_shortcut_bit6,0.2456436291506194
baseline,1,0,A_bit0,surface_control_78,0.47131484548060193
baseline,1,0,A_bit0,U_unrelated_xor910,0.5159656984182616
baseline,1,0,B_bit1,A_bit0,-0.05125094905817838
baseline,1,0,B_bit1,B_bit1,1.0000001138330064
baseline,1,0,B_bit1,C_xor23,-0.11585991640830053
baseline,1,0,B_bit1,D_eq45,-0.12134607632872886
baseline,1,0,B_bit1,AB_and,0.24150965659101306
baseline,1,0,B_bit1,AC_xor,-0.20708831807392605
baseline,1,0,B_bit1,A_shortcut_bit6,-0.056785933214874976
baseline,1,0,B_bit1,surface_control_78,-0.2603433571541404
baseline,1,0,B_bit1,U_unrelated_xor910,-0.07679345858612971
baseline,1,0,C_xor23,A_bit0,0.5439870101469841
baseline,1,0,C_xor23,B_bit1,-0.11585991640830053
baseline,1,0,C_xor23,C_xor23,1.000000063190237
baseline,1,0,C_xor23,D_eq45,0.7587436960156294
baseline,1,0,C_xor23,AB_and,-0.8326864546144113
baseline,1,0,C_xor23,AC_xor,-0.47793533890251677
baseline,1,0,C_xor23,A_shortcut_bit6,0.473279776725741
baseline,1,0,C_xor23,surface_control_78,0.8159591456934997
