condition,seed,data_seen,task_name,kind,grad_mean_norm,grad_noise_rms,grad_snr,within_task_grad_alignment
baseline,0,20096,U_unrelated_xor910,unrelated,0.2839261591434479,0.37505367398262024,0.7570280704831805,0.19938557616924155
upweight_A,0,0,A_bit0,atomic,0.13858628273010254,0.05878328159451485,2.3575798929312692,0.7996016453503483
upweight_A,0,0,B_bit1,atomic,0.13007639348506927,0.08402130752801895,1.5481357921042112,0.6647499448548339
upweight_A,0,0,C_xor23,atomic,0.04134773090481758,0.04350728169083595,0.9503634632401406,0.30272413731453557
upweight_A,0,0,D_eq45,atomic,0.05859293416142464,0.06769590079784393,0.8655314940786673,0.2587334139545992
upweight_A,0,0,AB_and,composite,0.47176477313041687,0.03994112089276314,11.811505600587278,0.991418633754634
upweight_A,0,0,AC_xor,composite,0.040357548743486404,0.060740817338228226,0.6644222206970913,0.059316939921429224
upweight_A,0,0,A_shortcut_bit6,shortcut,0.13688872754573822,0.04987379163503647,2.7447026395087404,0.849841920793256
upweight_A,0,0,surface_control_78,surface_control,0.03562924265861511,0.12219756096601486,0.29157081677131524,-0.16368483234715722
upweight_A,0,0,U_unrelated_xor910,unrelated,0.061182789504528046,0.06764664500951767,0.9044467688680697,0.30320147202770625
upweight_A,0,5120,A_bit0,atomic,0.3931082487106323,0.08534542471170425,4.606084626492174,0.9402024022694161
upweight_A,0,5120,B_bit1,atomic,0.5603254437446594,0.14408884942531586,3.8887495179229576,0.9179001026753664
upweight_A,0,5120,C_xor23,atomic,0.5516617894172668,0.24937528371810913,2.2121750848357795,0.8154110590961016
upweight_A,0,5120,D_eq45,atomic,0.6930103898048401,0.3598710298538208,1.9257187500878146,0.7741393753697964
upweight_A,0,5120,AB_and,composite,0.3553234934806824,0.1781676709651947,1.9943208077749468,0.7302536788218238
upweight_A,0,5120,AC_xor,composite,0.6120280027389526,0.1970665454864502,3.105692045420913,0.8913232643704548
upweight_A,0,5120,A_shortcut_bit6,shortcut,0.5941333770751953,0.2676050066947937,2.2201878223847675,0.798308862546152
upweight_A,0,5120,surface_control_78,surface_control,0.5777719020843506,0.26062899827957153,2.2168365987516454,0.7783967965197593
upweight_A,0,5120,U_unrelated_xor910,unrelated,0.8199138045310974,0.32497504353523254,2.5230054456156497,0.8330435807155027
upweight_A,0,10112,A_bit0,atomic,0.16594885289669037,0.03668150678277016,4.524046786707109,0.9428966183254001
upweight_A,0,10112,B_bit1,atomic,0.5841125249862671,0.16463540494441986,3.547915621065304,0.9024950394553494
upweight_A,0,10112,C_xor23,atomic,0.39620184898376465,0.24651554226875305,1.6072083947965248,0.6558028471969038
upweight_A,0,10112,D_eq45,atomic,0.23988869786262512,0.253534197807312,0.9461788584591506,0.21380954649341835
upweight_A,0,10112,AB_and,composite,0.4794449806213379,0.12023411691188812,3.9875951429718137,0.9298929551575436
upweight_A,0,10112,AC_xor,composite,0.3972969055175781,0.22763380408287048,1.7453335066666817,0.7771776170758834
upweight_A,0,10112,A_shortcut_bit6,shortcut,0.48981523513793945,0.2722485065460205,1.7991475558502015,0.7330820657972782
upweight_A,0,10112,surface_control_78,surface_control,0.30328312516212463,0.18879687786102295,1.606399049584765,0.6382076004183123
upweight_A,0,10112,U_unrelated_xor910,unrelated,0.33336877822875977,0.20289522409439087,1.643058774375226,0.6660920820213653
upweight_A,0,15104,A_bit0,atomic,0.06644774228334427,0.011124235577881336,5.97324120045526,0.9749247772178459
upweight_A,0,15104,B_bit1,atomic,0.40926671028137207,0.10057640075683594,4.069212133239774,0.9282669919276315
upweight_A,0,15104,C_xor23,atomic,0.25131553411483765,0.2955811619758606,0.8502420534313745,0.271122239798756
upweight_A,0,15104,D_eq45,atomic,0.2911783456802368,0.23042309284210205,1.26366824647434,0.48847058335790033
upweight_A,0,15104,AB_and,composite,0.33930453658103943,0.12340443581342697,2.749532740389321,0.9114608290676958
upweight_A,0,15104,AC_xor,composite,0.2040984183549881,0.2234218269586563,0.9135115451000341,0.2666308514031466
upweight_A,0,15104,A_shortcut_bit6,shortcut,0.7030403017997742,0.2868504822254181,2.450894613608658,0.8131592585318491
upweight_A,0,15104,surface_control_78,surface_control,0.39112958312034607,0.271698921918869,1.4395698752006836,0.5377299860462766
upweight_A,0,15104,U_unrelated_xor910,unrelated,0.25588366389274597,0.25542470812797546,1.0017968338581356,0.33343757936559726
upweight_A,0,20096,A_bit0,atomic,0.016818173229694366,0.005439667031168938,3.09176520000867,0.8750360576382317
upweight_A,0,20096,B_bit1,atomic,0.1986832171678543,0.054368678480386734,3.6543690727350318,0.9144669158768831
upweight_A,0,20096,C_xor23,atomic,0.48453330993652344,0.3686220943927765,1.3144445688568143,0.482085564867839
upweight_A,0,20096,D_eq45,atomic,0.6506607532501221,0.3816090226173401,1.7050455169684748,0.6804610334557976
upweight_A,0,20096,AB_and,composite,0.09477894753217697,0.039924655109643936,2.373945304461975,0.8068267097147173
upweight_A,0,20096,AC_xor,composite,0.299469918012619,0.3729242980480194,0.8030313915701328,0.16830900198243004
upweight_A,0,20096,A_shortcut_bit6,shortcut,0.7215074896812439,0.25020521879196167,2.883662831502618,0.872932428725981
upweight_A,0,20096,surface_control_78,surface_control,0.38979005813598633,0.44594720005989075,0.8740722177037179,0.24519331556598092
upweight_A,0,20096,U_unrelated_xor910,unrelated,0.38308238983154297,0.389736145734787,0.9829275370605354,0.2583077556056363
upweight_U_matched,0,0,A_bit0,atomic,0.13858628273010254,0.05878328159451485,2.3575798929312692,0.7996016453503483
upweight_U_matched,0,0,B_bit1,atomic,0.13007639348506927,0.08402130752801895,1.5481357921042112,0.6647499448548339
upweight_U_matched,0,0,C_xor23,atomic,0.04134773090481758,0.04350728169083595,0.9503634632401406,0.30272413731453557
upweight_U_matched,0,0,D_eq45,atomic,0.05859293416142464,0.06769590079784393,0.8655314940786673,0.2587334139545992
upweight_U_matched,0,0,AB_and,composite,0.47176477313041687,0.03994112089276314,11.811505600587278,0.991418633754634
upweight_U_matched,0,0,AC_xor,composite,0.040357548743486404,0.060740817338228226,0.6644222206970913,0.059316939921429224
upweight_U_matched,0,0,A_shortcut_bit6,shortcut,0.13688872754573822,0.04987379163503647,2.7447026395087404,0.849841920793256
upweight_U_matched,0,0,surface_control_78,surface_control,0.03562924265861511,0.12219756096601486,0.29157081677131524,-0.16368483234715722
upweight_U_matched,0,0,U_unrelated_xor910,unrelated,0.061182789504528046,0.06764664500951767,0.9044467688680697,0.30320147202770625
upweight_U_matched,0,5120,A_bit0,atomic,0.4516375958919525,0.12114297598600388,3.728136874732249,0.910826160682514
upweight_U_matched,0,5120,B_bit1,atomic,0.40863046050071716,0.10751933604478836,3.8005299839900157,0.9140936359093983
upweight_U_matched,0,5120,C_xor23,atomic,0.27422869205474854,0.1771375685930252,1.5481114155023925,0.6212582771498127
upweight_U_matched,0,5120,D_eq45,atomic,0.3465323746204376,0.28940194845199585,1.1974085747274117,0.4505981862590715
upweight_U_matched,0,5120,AB_and,composite,0.42339885234832764,0.13348351418972015,3.1719186816087177,0.8954897350064644
upweight_U_matched,0,5120,AC_xor,composite,0.46019163727760315,0.14753273129463196,3.1192511196410564,0.8947407952630698
upweight_U_matched,0,5120,A_shortcut_bit6,shortcut,0.3719102740287781,0.19114549458026886,1.945692075261831,0.7312954052385786
upweight_U_matched,0,5120,surface_control_78,surface_control,0.2784394919872284,0.18059417605400085,1.541796629712069,0.627106655288329
upweight_U_matched,0,5120,U_unrelated_xor910,unrelated,0.30425989627838135,0.21922700107097626,1.387876013404422,0.5159490050999915
upweight_U_matched,0,10112,A_bit0,atomic,0.4113124907016754,0.11513810604810715,3.5723402513347575,0.9057675515966744
upweight_U_matched,0,10112,B_bit1,atomic,0.5504343509674072,0.1321714073419571,4.164549368375457,0.9274913150845637
upweight_U_matched,0,10112,C_xor23,atomic,0.4887636601924896,0.25647082924842834,1.9057280768455234,0.7459398516290429
upweight_U_matched,0,10112,D_eq45,atomic,0.4798993170261383,0.25801438093185425,1.859971197307128,0.7369205506306903
upweight_U_matched,0,10112,AB_and,composite,0.36801618337631226,0.11495542526245117,3.2013816010240883,0.8851121960606328
upweight_U_matched,0,10112,AC_xor,composite,0.3630748391151428,0.23304417729377747,1.557965718473582,0.6509732510269032
upweight_U_matched,0,10112,A_shortcut_bit6,shortcut,0.5315340161323547,0.26797717809677124,1.9835047891220985,0.7491687359356735
upweight_U_matched,0,10112,surface_control_78,surface_control,0.38291874527931213,0.22868232429027557,1.6744571162902109,0.6638869572537897
upweight_U_matched,0,10112,U_unrelated_xor910,unrelated,0.3003712594509125,0.19452141225337982,1.5441552473313864,0.6451798712059275
upweight_U_matched,0,15104,A_bit0,atomic,0.11878954619169235,0.03245893120765686,3.6596875426388333,0.9077839747483439
upweight_U_matched,0,15104,B_bit1,atomic,0.2989521026611328,0.05961451306939125,5.014753744749002,0.9555913886596455
upweight_U_matched,0,15104,C_xor23,atomic,0.363335520029068,0.3703474998474121,0.9810664853354911,0.34419624184627806
upweight_U_matched,0,15104,D_eq45,atomic,0.304223895072937,0.3153601884841919,0.9646870663486499,0.3003578669094835
upweight_U_matched,0,15104,AB_and,composite,0.2838040292263031,0.10355621576309204,2.7405793764502517,0.8733903803461228
upweight_U_matched,0,15104,AC_xor,composite,0.269530713558197,0.3205459713935852,0.8408488566727627,0.2240841311916674
upweight_U_matched,0,15104,A_shortcut_bit6,shortcut,0.8288386464118958,0.2468462735414505,3.3577118038581983,0.8964889134403647
upweight_U_matched,0,15104,surface_control_78,surface_control,0.3448202311992645,0.3493516147136688,0.987029161095748,0.3057527608101386
upweight_U_matched,0,15104,U_unrelated_xor910,unrelated,0.3415049612522125,0.26314684748649597,1.2977733326956917,0.5077398377241419
upweight_U_matched,0,20096,A_bit0,atomic,0.13069376349449158,0.06520023941993713,2.0044982143504693,0.9349376752747226
upweight_U_matched,0,20096,B_bit1,atomic,0.2603608965873718,0.07100220769643784,3.666940860442669,0.9263006830469535
upweight_U_matched,0,20096,C_xor23,atomic,0.5326546430587769,0.4587536156177521,1.161090888276378,0.4339761217709525
upweight_U_matched,0,20096,D_eq45,atomic,0.40906640887260437,0.4223649203777313,0.9685141666258593,0.3075033310626209
upweight_U_matched,0,20096,AB_and,composite,0.5732525587081909,0.19837260246276855,2.8897768723525803,0.9434646177801564
upweight_U_matched,0,20096,AC_xor,composite,0.622265100479126,0.4818184971809387,1.2914927594491115,0.5067452815742666
upweight_U_matched,0,20096,A_shortcut_bit6,shortcut,0.7935265302658081,0.18100707232952118,4.38395317955764,0.9372959320430598
upweight_U_matched,0,20096,surface_control_78,surface_control,0.8635692000389099,0.6283435225486755,1.3743584027646882,0.509211030258387
upweight_U_matched,0,20096,U_unrelated_xor910,unrelated,0.5280996561050415,0.2853718400001526,1.850566811718033,0.700127477593025
corrupt_A,0,0,A_bit0,atomic,0.13858628273010254,0.05878328159451485,2.3575798929312692,0.7996016453503483
corrupt_A,0,0,B_bit1,atomic,0.13007639348506927,0.08402130752801895,1.5481357921042112,0.6647499448548339
corrupt_A,0,0,C_xor23,atomic,0.04134773090481758,0.04350728169083595,0.9503634632401406,0.30272413731453557
corrupt_A,0,0,D_eq45,atomic,0.05859293416142464,0.06769590079784393,0.8655314940786673,0.2587334139545992
corrupt_A,0,0,AB_and,composite,0.47176477313041687,0.03994112089276314,11.811505600587278,0.991418633754634
corrupt_A,0,0,AC_xor,composite,0.040357548743486404,0.060740817338228226,0.6644222206970913,0.059316939921429224
corrupt_A,0,0,A_shortcut_bit6,shortcut,0.13688872754573822,0.04987379163503647,2.7447026395087404,0.849841920793256
corrupt_A,0,0,surface_control_78,surface_control,0.03562924265861511,0.12219756096601486,0.29157081677131524,-0.16368483234715722
corrupt_A,0,0,U_unrelated_xor910,unrelated,0.061182789504528046,0.06764664500951767,0.9044467688680697,0.30320147202770625
corrupt_A,0,5120,A_bit0,atomic,0.3930248022079468,0.1364043802022934,2.881320978272056,0.8746832104055137
corrupt_A,0,5120,B_bit1,atomic,0.46518760919570923,0.1417793333530426,3.2810678269594584,0.8971868274922888
corrupt_A,0,5120,C_xor23,atomic,0.2615591883659363,0.21221327781677246,1.232529797643186,0.5571074254153338
corrupt_A,0,5120,D_eq45,atomic,0.2338872104883194,0.23854197561740875,0.9804865994002854,0.3875199907885695
corrupt_A,0,5120,AB_and,composite,0.34319227933883667,0.15602855384349823,2.1995479089094823,0.7760985347798993
corrupt_A,0,5120,AC_xor,composite,0.19274984300136566,0.11676181852817535,1.650795143732736,0.6549846565540753
corrupt_A,0,5120,A_shortcut_bit6,shortcut,0.373541921377182,0.11648844927549362,3.2066863598686397,0.884319291205602
corrupt_A,0,5120,surface_control_78,surface_control,0.18727587163448334,0.14385241270065308,1.3018611792274184,0.5516123461621484
corrupt_A,0,5120,U_unrelated_xor910,unrelated,0.24072350561618805,0.19130010902881622,1.258355297532364,0.467620875029988
corrupt_A,0,10112,A_bit0,atomic,0.46213823556900024,0.13770891726016998,3.355906391250889,0.891853304578623
corrupt_A,0,10112,B_bit1,atomic,0.4467751085758209,0.10031181573867798,4.453863239154793,0.9385622200776154
corrupt_A,0,10112,C_xor23,atomic,0.21278172731399536,0.17301404476165771,1.2298523371665655,0.48184365714022265
corrupt_A,0,10112,D_eq45,atomic,0.17239785194396973,0.17014826834201813,1.0132213135217836,0.33288075307898407
corrupt_A,0,10112,AB_and,composite,0.36939316987991333,0.17034099996089935,2.1685511413138148,0.7832240857609496
corrupt_A,0,10112,AC_xor,composite,0.20374248921871185,0.21567893028259277,0.9446564342229169,0.343499337367759
corrupt_A,0,10112,A_shortcut_bit6,shortcut,0.5392019152641296,0.2073759138584137,2.600118332110983,0.8508759237021551
corrupt_A,0,10112,surface_control_78,surface_control,0.15972067415714264,0.18584024906158447,0.8594514641623964,0.22532675432047336
corrupt_A,0,10112,U_unrelated_xor910,unrelated,0.3684411346912384,0.17768427729606628,2.0735719574965548,0.7832878301864765
corrupt_A,0,15104,A_bit0,atomic,0.8192857503890991,0.22073175013065338,3.7116805801632244,0.9139549436590805
corrupt_A,0,15104,B_bit1,atomic,0.199700728058815,0.07411735504865646,2.694385517737665,0.9034047582672837
corrupt_A,0,15104,C_xor23,atomic,0.3048587143421173,0.24158580601215363,1.2619065638546607,0.51060967763723
corrupt_A,0,15104,D_eq45,atomic,0.34598347544670105,0.3612063229084015,0.9578555343658294,0.25108083441090767
corrupt_A,0,15104,AB_and,composite,0.39889833331108093,0.1313115358352661,3.0378011403999716,0.9139830951074123
corrupt_A,0,15104,AC_xor,composite,0.2571530044078827,0.2468993365764618,1.041529750434157,0.3906189332074313
corrupt_A,0,15104,A_shortcut_bit6,shortcut,0.5143660306930542,0.11858301609754562,4.337602867729409,0.9362936702123893
corrupt_A,0,15104,surface_control_78,surface_control,0.24707019329071045,0.31227946281433105,0.7911829713784841,0.15174225922769455
corrupt_A,0,15104,U_unrelated_xor910,unrelated,0.2211054414510727,0.23243407905101776,0.9512608579294873,0.3053747796997183
corrupt_A,0,20096,A_bit0,atomic,0.850519061088562,0.233064666390419,3.6492835840683076,0.9077184272525401
corrupt_A,0,20096,B_bit1,atomic,0.16207945346832275,0.048528000712394714,3.3399161532650066,0.9547122769797821
corrupt_A,0,20096,C_xor23,atomic,0.302612841129303,0.346074640750885,0.8744149541608813,0.2411277827941388
corrupt_A,0,20096,D_eq45,atomic,0.24276363849639893,0.3083663284778595,0.7872572848466559,0.18224069404729523
corrupt_A,0,20096,AB_and,composite,0.47491440176963806,0.12212510406970978,3.8887533024714163,0.9533408408057525
corrupt_A,0,20096,AC_xor,composite,0.21628867089748383,0.26573410630226135,0.813928907758083,0.16272360483750456
corrupt_A,0,20096,A_shortcut_bit6,shortcut,0.45595473051071167,0.14374293386936188,3.1720149174214414,0.9339227016375459
corrupt_A,0,20096,surface_control_78,surface_control,0.34725072979927063,0.25530797243118286,1.360124897359053,0.5372359548143334
corrupt_A,0,20096,U_unrelated_xor910,unrelated,0.38320860266685486,0.35542070865631104,1.0781831033833662,0.3277344292709932
corrupt_U_matched,0,0,A_bit0,atomic,0.13858628273010254,0.05878328159451485,2.3575798929312692,0.7996016453503483
corrupt_U_matched,0,0,B_bit1,atomic,0.13007639348506927,0.08402130752801895,1.5481357921042112,0.6647499448548339
corrupt_U_matched,0,0,C_xor23,atomic,0.04134773090481758,0.04350728169083595,0.9503634632401406,0.30272413731453557
corrupt_U_matched,0,0,D_eq45,atomic,0.05859293416142464,0.06769590079784393,0.8655314940786673,0.2587334139545992
corrupt_U_matched,0,0,AB_and,composite,0.47176477313041687,0.03994112089276314,11.811505600587278,0.991418633754634
corrupt_U_matched,0,0,AC_xor,composite,0.040357548743486404,0.060740817338228226,0.6644222206970913,0.059316939921429224
corrupt_U_matched,0,0,A_shortcut_bit6,shortcut,0.13688872754573822,0.04987379163503647,2.7447026395087404,0.849841920793256
corrupt_U_matched,0,0,surface_control_78,surface_control,0.03562924265861511,0.12219756096601486,0.29157081677131524,-0.16368483234715722
corrupt_U_matched,0,0,U_unrelated_xor910,unrelated,0.061182789504528046,0.06764664500951767,0.9044467688680697,0.30320147202770625
corrupt_U_matched,0,5120,A_bit0,atomic,0.6291202902793884,0.20168016850948334,3.1193958976025287,0.8971660493137033
corrupt_U_matched,0,5120,B_bit1,atomic,0.504805862903595,0.12137682735919952,4.158997016831938,0.9288623126238337
corrupt_U_matched,0,5120,C_xor23,atomic,0.370077908039093,0.22926558554172516,1.6141886588125829,0.6716317631655083
corrupt_U_matched,0,5120,D_eq45,atomic,0.44570884108543396,0.3250539004802704,1.371184411033135,0.5695834167614527
corrupt_U_matched,0,5120,AB_and,composite,0.3785187304019928,0.14622217416763306,2.5886547820405132,0.8513448484368299
corrupt_U_matched,0,5120,AC_xor,composite,0.3536212146282196,0.17328649759292603,2.0406737947747327,0.744632593187274
corrupt_U_matched,0,5120,A_shortcut_bit6,shortcut,0.5064918994903564,0.2626955509185791,1.9280566333055733,0.7176324047944753
corrupt_U_matched,0,5120,surface_control_78,surface_control,0.46904030442237854,0.1871158927679062,2.506683411449489,0.8329643868338953
corrupt_U_matched,0,5120,U_unrelated_xor910,unrelated,0.6560180187225342,0.2841250002384186,2.3089063551948583,0.8655650523683508
corrupt_U_matched,0,10112,A_bit0,atomic,0.4032600522041321,0.11154839396476746,3.6151130273366965,0.9109097307545845
corrupt_U_matched,0,10112,B_bit1,atomic,0.4896462559700012,0.1652623564004898,2.9628420327037475,0.8651885110899985
corrupt_U_matched,0,10112,C_xor23,atomic,0.2823638319969177,0.272198349237442,1.037345864833188,0.3641795653232356
corrupt_U_matched,0,10112,D_eq45,atomic,0.2651395797729492,0.21669428050518036,1.2235651958769034,0.4761403521103928
corrupt_U_matched,0,10112,AB_and,composite,0.3546482026576996,0.11403506249189377,3.1099926189789207,0.8762532449238899
corrupt_U_matched,0,10112,AC_xor,composite,0.3987049460411072,0.3027419447898865,1.3169795362070011,0.5726672575702927
corrupt_U_matched,0,10112,A_shortcut_bit6,shortcut,0.5398694276809692,0.16744540631771088,3.2241519164365546,0.8860398739500598
corrupt_U_matched,0,10112,surface_control_78,surface_control,0.24201679229736328,0.24655447900295258,0.9815956022177291,0.3096046190521562
corrupt_U_matched,0,10112,U_unrelated_xor910,unrelated,0.34144940972328186,0.27622586488723755,1.2361239591427622,0.574008877186603
corrupt_U_matched,0,15104,A_bit0,atomic,0.24333398044109344,0.05105257406830788,4.766341068537474,0.9679782241616038
corrupt_U_matched,0,15104,B_bit1,atomic,0.30384472012519836,0.10939735919237137,2.7774410860148895,0.9311542239065478
corrupt_U_matched,0,15104,C_xor23,atomic,0.6728463172912598,0.5146524310112,1.3073800428143898,0.526833602551545
corrupt_U_matched,0,15104,D_eq45,atomic,0.2519400715827942,0.4044170677661896,0.6229709170628485,0.04885559405603196
corrupt_U_matched,0,15104,AB_and,composite,0.4501661956310272,0.17769743502140045,2.533329733061591,0.9158436855766633
corrupt_U_matched,0,15104,AC_xor,composite,0.4211697280406952,0.39070820808410645,1.0779648835761173,0.4115428240855068
corrupt_U_matched,0,15104,A_shortcut_bit6,shortcut,0.8805996775627136,0.2644585072994232,3.329821704553289,0.903604956545125
corrupt_U_matched,0,15104,surface_control_78,surface_control,0.4641153812408447,0.30329152941703796,1.530261600551123,0.5984907164972882
corrupt_U_matched,0,15104,U_unrelated_xor910,unrelated,0.3415742516517639,0.36772486567497253,0.9288853801710225,0.3547018976948603
corrupt_U_matched,0,20096,A_bit0,atomic,0.1947999745607376,0.04141123220324516,4.704037146249616,0.964803718289228
corrupt_U_matched,0,20096,B_bit1,atomic,0.24302703142166138,0.07750117033720016,3.1357853095784005,0.9391559738868563
corrupt_U_matched,0,20096,C_xor23,atomic,1.3359676599502563,0.4386461079120636,3.0456617210314683,0.8849619640135854
corrupt_U_matched,0,20096,D_eq45,atomic,1.0049723386764526,0.5864463448524475,1.7136645960809842,0.6725935914262919
corrupt_U_matched,0,20096,AB_and,composite,0.7242168188095093,0.28133898973464966,2.5741786429602036,0.9462456351274046
corrupt_U_matched,0,20096,AC_xor,composite,0.633009135723114,0.3134283423423767,2.019629529960058,0.7450353552490614
corrupt_U_matched,0,20096,A_shortcut_bit6,shortcut,0.5251778364181519,0.09837145358324051,5.3387219288003624,0.972517111251238
corrupt_U_matched,0,20096,surface_control_78,surface_control,0.6382105350494385,0.40715280175209045,1.5674963608293389,0.6340884264775322
corrupt_U_matched,0,20096,U_unrelated_xor910,unrelated,0.47311073541641235,0.5719637274742126,0.827169124001689,0.22188961572212496
delay_A,0,0,A_bit0,atomic,0.13858628273010254,0.05878328159451485,2.3575798929312692,0.7996016453503483
delay_A,0,0,B_bit1,atomic,0.13007639348506927,0.08402130752801895,1.5481357921042112,0.6647499448548339
delay_A,0,0,C_xor23,atomic,0.04134773090481758,0.04350728169083595,0.9503634632401406,0.30272413731453557
delay_A,0,0,D_eq45,atomic,0.05859293416142464,0.06769590079784393,0.8655314940786673,0.2587334139545992
delay_A,0,0,AB_and,composite,0.47176477313041687,0.03994112089276314,11.811505600587278,0.991418633754634
delay_A,0,0,AC_xor,composite,0.040357548743486404,0.060740817338228226,0.6644222206970913,0.059316939921429224
delay_A,0,0,A_shortcut_bit6,shortcut,0.13688872754573822,0.04987379163503647,2.7447026395087404,0.849841920793256
delay_A,0,0,surface_control_78,surface_control,0.03562924265861511,0.12219756096601486,0.29157081677131524,-0.16368483234715722
delay_A,0,0,U_unrelated_xor910,unrelated,0.061182789504528046,0.06764664500951767,0.9044467688680697,0.30320147202770625
delay_A,0,5120,A_bit0,atomic,0.4601620137691498,0.19804945588111877,2.3234702247454964,0.8010631128016166
delay_A,0,5120,B_bit1,atomic,0.5631699562072754,0.09678345173597336,5.818866201815081,0.9664117801103038
delay_A,0,5120,C_xor23,atomic,0.3522626459598541,0.14431200921535492,2.4409794297280984,0.8447763675038457
