model_name,slice_id,metric,initial_metric,final_metric,delta_metric,auc_metric,max_metric,min_metric,n_checkpoints,kind,family,prompt_family,operation_type,composition_depth,frequency_proxy,reference_learnability,formal_utility,answer_entropy_proxy,component_ids,control_type,continuous_status
EleutherAI/pythia-1.4b,comp_retrieve_then_color,accuracy,0.3125,0.125,-0.1875,0.20833333333333334,0.3125,0.125,3,composite,retrieval,retrieval,retrieve_then_color,2,0.35,0.65,0.0,1.0,retrieval_object;semantic_color_lookup,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_retrieve_then_compare,accuracy,0.25,0.1875,-0.0625,0.25,0.3125,0.1875,3,composite,retrieval,retrieval,retrieve_then_compare,2,0.3,0.8,0.0,1.0,retrieval_number;arith_compare,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_reverse_then_first,accuracy,0.25,0.375,0.125,0.3333333333333333,0.375,0.25,3,composite,string,string,reverse_then_first,2,0.3,0.65,0.0,1.0,word_reverse2;word_first,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_reverse_then_last,accuracy,0.375,0.1875,-0.1875,0.25,0.375,0.1875,3,composite,string,string,reverse_then_last,2,0.3,0.65,0.0,1.0,word_reverse2;word_last,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_reverse_then_same,accuracy,0.3125,0.375,0.0625,0.3333333333333333,0.375,0.3125,3,composite,string,string,reverse_then_same,2,0.25,0.75,0.0,1.0,word_reverse2;word_same,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_sub_then_compare,accuracy,0.1875,0.25,0.0625,0.22916666666666666,0.25,0.1875,3,composite,arithmetic,arithmetic,sub_then_compare,2,0.35,0.65,0.0,1.0,arith_sub_small;arith_compare,,weak_or_uninformative
EleutherAI/pythia-1.4b,ctrl_number_surface,accuracy,0.1875,0.4375,0.25,0.22916666666666666,0.4375,0.0625,3,surface_control,surface,surface,number_surface,1,0.5,0.3,0.0,1.0,,surface,usable_or_near_usable
EleutherAI/pythia-1.4b,ctrl_retrieval_surface,accuracy,0.375,0.1875,-0.1875,0.25,0.375,0.1875,3,surface_control,surface,surface,retrieval_surface,1,0.45,0.35,0.0,1.0,,surface,usable_or_near_usable
EleutherAI/pythia-1.4b,ctrl_word_surface,accuracy,0.25,0.25,0.0,0.22916666666666666,0.25,0.1875,3,surface_control,surface,surface,word_surface,1,0.5,0.3,0.0,1.0,,surface,weak_or_uninformative
EleutherAI/pythia-1.4b,retrieval_number,accuracy,0.375,0.25,-0.125,0.2916666666666667,0.375,0.25,3,atomic,retrieval,retrieval,retrieve_number,1,0.55,0.55,0.8,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,retrieval_object,accuracy,0.25,0.3125,0.0625,0.2916666666666667,0.3125,0.25,3,atomic,retrieval,retrieval,retrieve_object,1,0.6,0.5,0.8,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,semantic_animal_class,accuracy,0.3125,0.375,0.0625,0.3541666666666667,0.375,0.3125,3,atomic,semantic,semantic,category,1,0.75,0.2,0.3,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,semantic_color_lookup,accuracy,0.3125,0.1875,-0.125,0.25,0.3125,0.1875,3,atomic,semantic,semantic,color_lookup,1,0.7,0.25,0.4,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,syntax_is_are,accuracy,0.25,0.25,0.0,0.2708333333333333,0.3125,0.25,3,atomic,syntax,syntax,agreement,1,0.75,0.35,0.4,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,word_copy,accuracy,0.25,0.3125,0.0625,0.2916666666666667,0.3125,0.25,3,atomic,string,string,copy,1,0.8,0.25,0.8,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,word_first,accuracy,0.25,0.25,0.0,0.25,0.25,0.25,3,atomic,string,string,first,1,0.75,0.3,0.6,1.0,,,weak_or_uninformative
EleutherAI/pythia-1.4b,word_last,accuracy,0.25,0.3125,0.0625,0.3125,0.375,0.25,3,atomic,string,string,last,1,0.7,0.3,0.6,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,word_reverse2,accuracy,0.1875,0.3125,0.125,0.2916666666666667,0.375,0.1875,3,atomic,string,string,reverse,1,0.55,0.5,0.8,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,word_same,accuracy,0.3125,0.375,0.0625,0.2708333333333333,0.375,0.125,3,atomic,string,string,same_compare,1,0.6,0.35,0.5,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_add_small,mean_logprob_correct,-11.047110378742218,-2.563178576529026,8.483931802213192,-5.584105116625627,-2.563178576529026,-11.047110378742218,3,atomic,arithmetic,arithmetic,addition,1,0.9,0.2,0.8,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_compare,mean_logprob_correct,-11.223394393920898,-2.045923613011837,9.177470780909061,-5.300815204779307,-2.045923613011837,-11.223394393920898,3,atomic,arithmetic,arithmetic,comparison,1,0.85,0.2,0.8,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_even,mean_logprob_correct,-10.994468986988068,-2.0530088618397717,8.941460125148296,-5.183693212767442,-2.0530088618397717,-10.994468986988068,3,atomic,arithmetic,arithmetic,parity,1,0.65,0.4,0.5,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_max2,mean_logprob_correct,-11.035748481750488,-1.9299405664205551,9.105807915329933,-5.426627680659294,-1.9299405664205551,-11.035748481750488,3,atomic,arithmetic,arithmetic,max,1,0.55,0.45,0.4,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_min2,mean_logprob_correct,-11.03267127275467,-1.9880348518490791,9.04463642090559,-5.402402505278587,-1.9880348518490791,-11.03267127275467,3,atomic,arithmetic,arithmetic,min,1,0.55,0.45,0.4,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_sub_small,mean_logprob_correct,-10.922098636627195,-2.427290074527264,8.494808562099932,-5.452681208650271,-2.427290074527264,-10.922098636627195,3,atomic,arithmetic,arithmetic,subtraction,1,0.75,0.35,0.5,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_add_then_compare,mean_logprob_correct,-10.854539155960085,-2.138464316725731,8.716074839234354,-5.2635428979992875,-2.138464316725731,-10.854539155960085,3,composite,arithmetic,arithmetic,add_then_compare,2,0.4,0.55,0.0,1.0,arith_add_small;arith_compare,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_add_then_even,mean_logprob_correct,-11.042926847934725,-1.9876694232225416,9.055257424712183,-5.203763246536256,-1.9876694232225416,-11.042926847934725,3,composite,arithmetic,arithmetic,add_then_parity,2,0.35,0.6,0.0,1.0,arith_add_small;arith_even,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_first_then_same,mean_logprob_correct,-11.097295105457306,-2.1383312940597534,8.958963811397552,-5.285491208235423,-2.1383312940597534,-11.097295105457306,3,composite,string,string,first_then_same,2,0.35,0.55,0.0,1.0,word_first;word_same,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_max_then_compare,mean_logprob_correct,-11.040766417980194,-2.132511392235756,8.908255025744438,-5.327668346464634,-2.132511392235756,-11.040766417980194,3,composite,arithmetic,arithmetic,max_then_compare,2,0.3,0.7,0.0,1.0,arith_max2;arith_compare,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_retrieve_then_color,mean_logprob_correct,-10.977874517440796,-1.81064397841692,9.167230539023876,-5.360635906457901,-1.81064397841692,-10.977874517440796,3,composite,retrieval,retrieval,retrieve_then_color,2,0.35,0.65,0.0,1.0,retrieval_object;semantic_color_lookup,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_retrieve_then_compare,mean_logprob_correct,-10.99561733007431,-1.7860301285982132,9.209587201476097,-5.184327219923337,-1.7860301285982132,-10.99561733007431,3,composite,retrieval,retrieval,retrieve_then_compare,2,0.3,0.8,0.0,1.0,retrieval_number;arith_compare,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_reverse_then_first,mean_logprob_correct,-10.88684380054474,-1.9821851924061773,8.904658608138563,-5.119565832118194,-1.9821851924061773,-10.88684380054474,3,composite,string,string,reverse_then_first,2,0.3,0.65,0.0,1.0,word_reverse2;word_first,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_reverse_then_last,mean_logprob_correct,-10.756115436553957,-2.0880715027451515,8.668043933808805,-5.152058211465677,-2.0880715027451515,-10.756115436553957,3,composite,string,string,reverse_then_last,2,0.3,0.65,0.0,1.0,word_reverse2;word_last,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_reverse_then_same,mean_logprob_correct,-11.12100237607956,-1.9006072357296944,9.220395140349865,-5.217007892827193,-1.9006072357296944,-11.12100237607956,3,composite,string,string,reverse_then_same,2,0.25,0.75,0.0,1.0,word_reverse2;word_same,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_sub_then_compare,mean_logprob_correct,-10.95476645231247,-2.1370381638407707,8.817728288471699,-5.2599830975135164,-2.1370381638407707,-10.95476645231247,3,composite,arithmetic,arithmetic,sub_then_compare,2,0.35,0.65,0.0,1.0,arith_sub_small;arith_compare,,usable_or_near_usable
EleutherAI/pythia-1.4b,ctrl_number_surface,mean_logprob_correct,-10.74056875705719,-1.6974979937076569,9.043070763349533,-5.062159210443497,-1.6974979937076569,-10.74056875705719,3,surface_control,surface,surface,number_surface,1,0.5,0.3,0.0,1.0,,surface,usable_or_near_usable
EleutherAI/pythia-1.4b,ctrl_retrieval_surface,mean_logprob_correct,-10.976736605167387,-2.071134634315968,8.90560197085142,-5.094236895442008,-2.071134634315968,-10.976736605167387,3,surface_control,surface,surface,retrieval_surface,1,0.45,0.35,0.0,1.0,,surface,usable_or_near_usable
EleutherAI/pythia-1.4b,ctrl_word_surface,mean_logprob_correct,-10.959163784980774,-1.8378431797027588,9.121320605278015,-5.1869666402538614,-1.8378431797027588,-10.959163784980774,3,surface_control,surface,surface,word_surface,1,0.5,0.3,0.0,1.0,,surface,usable_or_near_usable
EleutherAI/pythia-1.4b,retrieval_number,mean_logprob_correct,-10.980731666088104,-1.77481210231781,9.205919563770294,-5.432085404793422,-1.77481210231781,-10.980731666088104,3,atomic,retrieval,retrieval,retrieve_number,1,0.55,0.55,0.8,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,retrieval_object,mean_logprob_correct,-11.04176503419876,-1.746403969824314,9.295361064374445,-5.176237329840659,-1.746403969824314,-11.04176503419876,3,atomic,retrieval,retrieval,retrieve_object,1,0.6,0.5,0.8,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,semantic_animal_class,mean_logprob_correct,-10.92372500896454,-1.9642868787050247,8.959438130259516,-5.1099709918101635,-1.9642868787050247,-10.92372500896454,3,atomic,semantic,semantic,category,1,0.75,0.2,0.3,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,semantic_color_lookup,mean_logprob_correct,-11.07254147529602,-1.815813347697258,9.256728127598763,-5.420632657905419,-1.815813347697258,-11.07254147529602,3,atomic,semantic,semantic,color_lookup,1,0.7,0.25,0.4,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,syntax_is_are,mean_logprob_correct,-10.796250998973846,-2.301313519477844,8.494937479496002,-5.189917211731275,-2.301313519477844,-10.796250998973846,3,atomic,syntax,syntax,agreement,1,0.75,0.35,0.4,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,word_copy,mean_logprob_correct,-11.13208782672882,-1.9639378264546397,9.168150000274181,-5.1847397809227305,-1.9639378264546397,-11.13208782672882,3,atomic,string,string,copy,1,0.8,0.25,0.8,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,word_first,mean_logprob_correct,-11.08031564950943,-2.2145626544952397,8.86575299501419,-5.328275757531325,-2.2145626544952397,-11.08031564950943,3,atomic,string,string,first,1,0.75,0.3,0.6,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,word_last,mean_logprob_correct,-11.081660985946655,-1.90432783216238,9.177333153784275,-5.1413372705380125,-1.90432783216238,-11.081660985946655,3,atomic,string,string,last,1,0.7,0.3,0.6,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,word_reverse2,mean_logprob_correct,-11.210001826286316,-1.6999626159667969,9.510039210319519,-5.062805153429508,-1.6999626159667969,-11.210001826286316,3,atomic,string,string,reverse,1,0.55,0.5,0.8,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,word_same,mean_logprob_correct,-11.004787743091583,-2.056956984102726,8.947830758988857,-5.301268535355727,-2.056956984102726,-11.004787743091583,3,atomic,string,string,same_compare,1,0.6,0.35,0.5,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_add_small,mean_correct_margin,-0.5355351567268372,-0.7219629511237144,-0.1864277943968773,-0.8746009444197019,-0.5355351567268372,-1.366304725408554,3,atomic,arithmetic,arithmetic,addition,1,0.9,0.2,0.8,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_compare,mean_correct_margin,-0.9348638653755188,-0.2146678268909454,0.7201960384845734,-0.43484922995169956,-0.1550159975886345,-0.9348638653755188,3,atomic,arithmetic,arithmetic,comparison,1,0.85,0.2,0.8,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_even,mean_correct_margin,-0.5603582262992859,-0.197858341038227,0.3624998852610589,-0.3918582573533058,-0.197858341038227,-0.5603582262992859,3,atomic,arithmetic,arithmetic,parity,1,0.65,0.4,0.5,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_max2,mean_correct_margin,-0.5335424542427063,-0.2537273168563843,0.279815137386322,-0.6625356624523798,-0.2537273168563843,-1.200337216258049,3,atomic,arithmetic,arithmetic,max,1,0.55,0.45,0.4,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_min2,mean_correct_margin,-0.4373072385787964,-0.3350241705775261,0.1022830680012703,-0.6256744042038918,-0.3350241705775261,-1.1046918034553528,3,atomic,arithmetic,arithmetic,min,1,0.55,0.45,0.4,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_sub_small,mean_correct_margin,-0.5547052621841431,-0.4846917614340782,0.07001350075006485,-0.6612048223614693,-0.4846917614340782,-0.9442174434661864,3,atomic,arithmetic,arithmetic,subtraction,1,0.75,0.35,0.5,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_add_then_compare,mean_correct_margin,-0.4278050661087036,-0.4213890954852104,0.006415970623493195,-0.5556545903285345,-0.4213890954852104,-0.8177696093916893,3,composite,arithmetic,arithmetic,add_then_compare,2,0.4,0.55,0.0,1.0,arith_add_small;arith_compare,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_add_then_even,mean_correct_margin,-0.5970181822776794,-0.3361108750104904,0.260907307267189,-0.506824903190136,-0.3361108750104904,-0.5970181822776794,3,composite,arithmetic,arithmetic,add_then_parity,2,0.35,0.6,0.0,1.0,arith_add_small;arith_even,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_first_then_same,mean_correct_margin,-0.6817671060562134,-0.4124535322189331,0.2693135738372803,-0.4785155653953552,-0.3413260579109192,-0.6817671060562134,3,composite,string,string,first_then_same,2,0.35,0.55,0.0,1.0,word_first;word_same,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_max_then_compare,mean_correct_margin,-0.6462203860282898,-0.3395991921424866,0.3066211938858032,-0.561719444890817,-0.3395991921424866,-0.6993387565016747,3,composite,arithmetic,arithmetic,max_then_compare,2,0.3,0.7,0.0,1.0,arith_max2;arith_compare,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_retrieve_then_color,mean_correct_margin,-0.6682095527648926,-0.2893138602375984,0.37889569252729416,-0.623823436597983,-0.2893138602375984,-0.913946896791458,3,composite,retrieval,retrieval,retrieve_then_color,2,0.35,0.65,0.0,1.0,retrieval_object;semantic_color_lookup,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_retrieve_then_compare,mean_correct_margin,-0.633942186832428,-0.1809601187705993,0.45298206806182867,-0.4197817047437032,-0.1809601187705993,-0.633942186832428,3,composite,retrieval,retrieval,retrieve_then_compare,2,0.3,0.8,0.0,1.0,retrieval_number;arith_compare,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_reverse_then_first,mean_correct_margin,-0.5668814778327942,-0.288048155605793,0.2788333222270012,-0.40640366574128467,-0.288048155605793,-0.5668814778327942,3,composite,string,string,reverse_then_first,2,0.3,0.65,0.0,1.0,word_reverse2;word_first,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_reverse_then_last,mean_correct_margin,-0.4043343663215637,-0.5290112048387527,-0.12467683851718903,-0.5009157483776411,-0.4043343663215637,-0.5694016739726067,3,composite,string,string,reverse_then_last,2,0.3,0.65,0.0,1.0,word_reverse2;word_last,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_reverse_then_same,mean_correct_margin,-0.7425663471221924,-0.2715348079800606,0.4710315391421318,-0.4295344377557437,-0.2715348079800606,-0.7425663471221924,3,composite,string,string,reverse_then_same,2,0.25,0.75,0.0,1.0,word_reverse2;word_same,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_sub_then_compare,mean_correct_margin,-0.6842921376228333,-0.3433248624205589,0.3409672752022744,-0.5360348870356878,-0.3433248624205589,-0.6842921376228333,3,composite,arithmetic,arithmetic,sub_then_compare,2,0.35,0.65,0.0,1.0,arith_sub_small;arith_compare,,usable_or_near_usable
EleutherAI/pythia-1.4b,ctrl_number_surface,mean_correct_margin,-0.5050815939903259,-0.091398000717163,0.41368359327316295,-0.5084465742111206,-0.091398000717163,-0.9288601279258728,3,surface_control,surface,surface,number_surface,1,0.5,0.3,0.0,1.0,,surface,usable_or_near_usable
EleutherAI/pythia-1.4b,ctrl_retrieval_surface,mean_correct_margin,-0.5087961554527283,-0.5703012272715569,-0.06150507181882858,-0.4964159081379573,-0.4101503416895866,-0.5703012272715569,3,surface_control,surface,surface,retrieval_surface,1,0.45,0.35,0.0,1.0,,surface,usable_or_near_usable
EleutherAI/pythia-1.4b,ctrl_word_surface,mean_correct_margin,-0.6116832494735718,-0.462378554046154,0.14930469542741776,-0.5449053198099136,-0.462378554046154,-0.6116832494735718,3,surface_control,surface,surface,word_surface,1,0.5,0.3,0.0,1.0,,surface,usable_or_near_usable
EleutherAI/pythia-1.4b,retrieval_number,mean_correct_margin,-0.522097110748291,-0.2743157669901848,0.24778134375810623,-0.501979244252046,-0.2743157669901848,-0.709524855017662,3,atomic,retrieval,retrieval,retrieve_number,1,0.55,0.55,0.8,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,retrieval_object,mean_correct_margin,-0.5176100134849548,-0.2489498108625412,0.26866020262241364,-0.3725234791636467,-0.2489498108625412,-0.5176100134849548,3,atomic,retrieval,retrieval,retrieve_object,1,0.6,0.5,0.8,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,semantic_animal_class,mean_correct_margin,-0.3712737560272217,-0.4619812294840812,-0.09070747345685953,-0.4520235334833463,-0.3712737560272217,-0.522815614938736,3,atomic,semantic,semantic,category,1,0.75,0.2,0.3,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,semantic_color_lookup,mean_correct_margin,-0.668316662311554,-0.2430608868598938,0.42525577545166016,-0.5478900298476219,-0.2430608868598938,-0.732292540371418,3,atomic,semantic,semantic,color_lookup,1,0.7,0.25,0.4,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,syntax_is_are,mean_correct_margin,-0.6113269925117493,-0.6095591261982918,0.001767866313457489,-0.4982004414002101,-0.2737152054905891,-0.6113269925117493,3,atomic,syntax,syntax,agreement,1,0.75,0.35,0.4,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,word_copy,mean_correct_margin,-0.6951622366905212,-0.289579875767231,0.40558236092329025,-0.4430781404177348,-0.289579875767231,-0.6951622366905212,3,atomic,string,string,copy,1,0.8,0.25,0.8,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,word_first,mean_correct_margin,-0.5789154171943665,-0.4477170258760452,0.13119839131832123,-0.5392234846949577,-0.4477170258760452,-0.5910380110144615,3,atomic,string,string,first,1,0.75,0.3,0.6,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,word_last,mean_correct_margin,-0.5962352156639099,-0.1575944572687149,0.438640758395195,-0.3450484002629916,-0.1575944572687149,-0.5962352156639099,3,atomic,string,string,last,1,0.7,0.3,0.6,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,word_reverse2,mean_correct_margin,-1.0271750688552856,-0.2212579771876335,0.8059170916676521,-0.5546412666638693,-0.2212579771876335,-1.0271750688552856,3,atomic,string,string,reverse,1,0.55,0.5,0.8,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,word_same,mean_correct_margin,-0.6303921341896057,-0.2988935634493828,0.33149857074022293,-0.48768522093693417,-0.2988935634493828,-0.6303921341896057,3,atomic,string,string,same_compare,1,0.6,0.35,0.5,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_add_small,mean_correct_mrr,0.515625,0.4114583333333332,-0.1041666666666668,0.44965277777777773,0.515625,0.4114583333333332,3,atomic,arithmetic,arithmetic,addition,1,0.9,0.2,0.8,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_compare,mean_correct_mrr,0.4062499999999999,0.640625,0.2343750000000001,0.578125,0.6875,0.4062499999999999,3,atomic,arithmetic,arithmetic,comparison,1,0.85,0.2,0.8,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_even,mean_correct_mrr,0.53125,0.5260416666666666,-0.00520833333333337,0.5225694444444443,0.53125,0.5104166666666666,3,atomic,arithmetic,arithmetic,parity,1,0.65,0.4,0.5,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_max2,mean_correct_mrr,0.5208333333333333,0.5416666666666666,0.02083333333333337,0.517361111111111,0.5416666666666666,0.4895833333333333,3,atomic,arithmetic,arithmetic,max,1,0.55,0.45,0.4,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_min2,mean_correct_mrr,0.6041666666666666,0.5364583333333333,-0.06770833333333337,0.5468749999999999,0.6041666666666666,0.4999999999999999,3,atomic,arithmetic,arithmetic,min,1,0.55,0.45,0.4,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,arith_sub_small,mean_correct_mrr,0.5520833333333333,0.4635416666666666,-0.08854166666666669,0.486111111111111,0.5520833333333333,0.4427083333333333,3,atomic,arithmetic,arithmetic,subtraction,1,0.75,0.35,0.5,1.0,,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_add_then_compare,mean_correct_mrr,0.5833333333333333,0.421875,-0.16145833333333326,0.4809027777777777,0.5833333333333333,0.421875,3,composite,arithmetic,arithmetic,add_then_compare,2,0.4,0.55,0.0,1.0,arith_add_small;arith_compare,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_add_then_even,mean_correct_mrr,0.4739583333333333,0.4739583333333332,-1.1102230246251565e-16,0.470486111111111,0.4739583333333333,0.4635416666666666,3,composite,arithmetic,arithmetic,add_then_parity,2,0.35,0.6,0.0,1.0,arith_add_small;arith_even,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_first_then_same,mean_correct_mrr,0.5104166666666666,0.578125,0.06770833333333337,0.5555555555555555,0.578125,0.5104166666666666,3,composite,string,string,first_then_same,2,0.35,0.55,0.0,1.0,word_first;word_same,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_max_then_compare,mean_correct_mrr,0.484375,0.5208333333333333,0.03645833333333326,0.4913194444444444,0.5208333333333333,0.46875,3,composite,arithmetic,arithmetic,max_then_compare,2,0.3,0.7,0.0,1.0,arith_max2;arith_compare,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_retrieve_then_color,mean_correct_mrr,0.546875,0.4375,-0.109375,0.4895833333333333,0.546875,0.4375,3,composite,retrieval,retrieval,retrieve_then_color,2,0.35,0.65,0.0,1.0,retrieval_object;semantic_color_lookup,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_retrieve_then_compare,mean_correct_mrr,0.5104166666666666,0.53125,0.02083333333333337,0.5243055555555555,0.53125,0.5104166666666666,3,composite,retrieval,retrieval,retrieve_then_compare,2,0.3,0.8,0.0,1.0,retrieval_number;arith_compare,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_reverse_then_first,mean_correct_mrr,0.53125,0.59375,0.0625,0.579861111111111,0.6145833333333333,0.53125,3,composite,string,string,reverse_then_first,2,0.3,0.65,0.0,1.0,word_reverse2;word_first,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_reverse_then_last,mean_correct_mrr,0.609375,0.4583333333333332,-0.1510416666666668,0.5208333333333333,0.609375,0.4583333333333332,3,composite,string,string,reverse_then_last,2,0.3,0.65,0.0,1.0,word_reverse2;word_last,,usable_or_near_usable
EleutherAI/pythia-1.4b,comp_reverse_then_same,mean_correct_mrr,0.5260416666666666,0.6145833333333333,0.08854166666666663,0.5503472222222222,0.6145833333333333,0.5104166666666666,3,composite,string,string,reverse_then_same,2,0.25,0.75,0.0,1.0,word_reverse2;word_same,,usable_or_near_usable
